external_tx_id,user_ref,occurred_at,amount,direction,category,description,currency
SYN-LARGE-09014,syn-user-0127,2025-03-03T14:46:34Z,203789.70,credit,Salary,Salary transaction,LKR
SYN-LARGE-09015,syn-user-0013,2026-02-23T14:15:42Z,64030.30,debit,Savings,Savings expense,LKR
SYN-LARGE-09016,syn-user-0265,2025-09-25T14:57:37Z,9791.82,debit,Education,Education expense,LKR
SYN-LARGE-09017,syn-user-0024,2025-10-28T08:34:55Z,26005.65,debit,Savings,Savings expense,LKR
SYN-LARGE-09018,syn-user-0034,2026-01-05T07:26:09Z,8068.08,credit,Gift,Gift transaction,LKR
SYN-LARGE-09019,syn-user-0037,2026-01-05T12:22:16Z,3753.12,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09020,syn-user-0225,2025-04-07T11:55:49Z,6615.31,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09021,syn-user-0165,2025-06-14T09:57:16Z,6538.52,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09022,syn-user-0059,2025-11-28T07:47:28Z,26902.00,debit,Education,Education expense,LKR
SYN-LARGE-09023,syn-user-0129,2025-10-17T12:39:53Z,33427.61,credit,Gift,Gift transaction,LKR
SYN-LARGE-09024,syn-user-0220,2025-08-01T09:40:16Z,58178.74,debit,Travel,Travel expense,LKR
SYN-LARGE-09025,syn-user-0055,2025-10-31T11:49:28Z,42340.86,credit,Gift,Gift transaction,LKR
SYN-LARGE-09026,syn-user-0143,2025-06-12T17:26:22Z,18652.16,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09027,syn-user-0298,2025-11-30T06:31:27Z,14942.63,debit,Transport,Transport expense,LKR
SYN-LARGE-09028,syn-user-0098,2025-04-27T12:23:48Z,6037.86,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09029,syn-user-0119,2025-09-11T13:03:31Z,141144.23,credit,Salary,Salary transaction,LKR
SYN-LARGE-09030,syn-user-0031,2025-11-29T22:13:51Z,44469.11,debit,Debt,Debt expense,LKR
SYN-LARGE-09031,syn-user-0011,2025-05-12T18:13:09Z,44366.07,credit,Gift,Gift transaction,LKR
SYN-LARGE-09032,syn-user-0123,2025-02-03T16:31:18Z,11410.27,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09033,syn-user-0245,2025-05-16T18:31:14Z,11003.71,debit,Debt,Debt expense,LKR
SYN-LARGE-09034,syn-user-0167,2025-03-15T15:02:10Z,208488.77,credit,Salary,Salary transaction,LKR
SYN-LARGE-09035,syn-user-0260,2025-10-31T12:48:53Z,17346.85,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09036,syn-user-0300,2025-04-15T18:17:30Z,31873.17,debit,Debt,Debt expense,LKR
SYN-LARGE-09037,syn-user-0101,2025-07-06T16:55:24Z,32537.75,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09038,syn-user-0084,2026-02-14T19:08:53Z,32650.33,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09039,syn-user-0212,2025-08-21T11:59:26Z,49856.88,debit,Travel,Travel expense,LKR
SYN-LARGE-09040,syn-user-0245,2025-02-01T08:26:24Z,2894.03,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09041,syn-user-0225,2025-04-23T20:41:49Z,18839.31,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09042,syn-user-0230,2025-06-28T21:30:47Z,10461.86,debit,Food,Food expense,LKR
SYN-LARGE-09043,syn-user-0092,2025-01-13T13:28:46Z,11080.18,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09044,syn-user-0199,2025-10-29T19:08:29Z,24329.99,debit,Education,Education expense,LKR
SYN-LARGE-09045,syn-user-0205,2025-03-18T13:36:26Z,40855.32,credit,Gift,Gift transaction,LKR
SYN-LARGE-09046,syn-user-0026,2026-01-21T20:37:33Z,19814.88,debit,Housing,Housing expense,LKR
SYN-LARGE-09047,syn-user-0089,2025-04-17T08:30:32Z,62852.51,debit,Savings,Savings expense,LKR
SYN-LARGE-09048,syn-user-0252,2026-01-22T19:14:39Z,15234.47,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09049,syn-user-0095,2025-02-08T09:47:24Z,17069.55,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09050,syn-user-0073,2025-07-16T20:14:21Z,24852.87,debit,Debt,Debt expense,LKR
SYN-LARGE-09051,syn-user-0060,2025-01-25T20:13:19Z,64753.89,debit,Savings,Savings expense,LKR
SYN-LARGE-09052,syn-user-0154,2026-02-04T06:02:39Z,32856.54,debit,Travel,Travel expense,LKR
SYN-LARGE-09053,syn-user-0151,2025-08-18T11:37:14Z,10480.49,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09054,syn-user-0205,2026-02-02T19:55:09Z,12438.16,debit,Savings,Savings expense,LKR
SYN-LARGE-09055,syn-user-0021,2025-10-06T18:14:41Z,9188.36,debit,Transport,Transport expense,LKR
SYN-LARGE-09056,syn-user-0219,2026-01-10T13:39:24Z,33281.64,debit,Education,Education expense,LKR
SYN-LARGE-09057,syn-user-0198,2025-04-28T18:00:01Z,7914.01,debit,Transport,Transport expense,LKR
SYN-LARGE-09058,syn-user-0232,2025-07-04T14:07:45Z,991.85,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09059,syn-user-0101,2025-09-19T09:04:29Z,52912.60,debit,Travel,Travel expense,LKR
SYN-LARGE-09060,syn-user-0163,2025-03-18T21:38:00Z,14829.22,debit,Savings,Savings expense,LKR
SYN-LARGE-09061,syn-user-0255,2025-09-05T18:07:58Z,30408.90,debit,Debt,Debt expense,LKR
SYN-LARGE-09062,syn-user-0265,2025-03-31T14:02:56Z,13355.20,debit,Food,Food expense,LKR
SYN-LARGE-09063,syn-user-0088,2025-10-10T06:09:10Z,13518.56,debit,Transport,Transport expense,LKR
SYN-LARGE-09064,syn-user-0092,2025-12-14T18:27:05Z,32947.39,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09065,syn-user-0212,2025-06-16T19:25:26Z,33275.96,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09066,syn-user-0094,2025-07-26T15:58:13Z,32759.95,debit,Education,Education expense,LKR
SYN-LARGE-09067,syn-user-0279,2026-02-20T11:12:43Z,9492.22,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09068,syn-user-0268,2025-05-16T11:49:25Z,10822.02,credit,Refund,Refund transaction,LKR
SYN-LARGE-09069,syn-user-0040,2025-08-22T17:28:28Z,13011.40,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09070,syn-user-0152,2025-03-27T14:03:43Z,26072.99,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09071,syn-user-0234,2025-01-14T10:03:48Z,14338.50,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09072,syn-user-0069,2025-08-10T10:37:26Z,20947.59,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09073,syn-user-0236,2026-01-03T09:32:38Z,19925.90,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09074,syn-user-0040,2025-12-26T13:56:45Z,6786.59,debit,Travel,Travel expense,LKR
SYN-LARGE-09075,syn-user-0059,2026-01-07T20:36:30Z,61458.68,debit,Housing,Housing expense,LKR
SYN-LARGE-09076,syn-user-0241,2025-07-25T11:10:00Z,8486.13,debit,Savings,Savings expense,LKR
SYN-LARGE-09077,syn-user-0013,2025-11-28T10:13:32Z,9930.71,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09078,syn-user-0086,2025-03-11T06:38:19Z,9113.66,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09079,syn-user-0052,2025-03-26T18:11:40Z,29872.45,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09080,syn-user-0056,2025-03-17T14:52:41Z,25959.67,debit,Housing,Housing expense,LKR
SYN-LARGE-09081,syn-user-0014,2025-10-23T18:21:16Z,25100.67,debit,Food,Food expense,LKR
SYN-LARGE-09082,syn-user-0179,2025-03-23T18:20:26Z,5472.20,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09083,syn-user-0287,2025-04-23T16:01:53Z,9792.46,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09084,syn-user-0091,2025-07-28T17:43:31Z,12229.30,credit,Refund,Refund transaction,LKR
SYN-LARGE-09085,syn-user-0079,2025-01-31T09:18:44Z,59471.96,debit,Savings,Savings expense,LKR
SYN-LARGE-09086,syn-user-0101,2025-01-06T11:32:32Z,5810.24,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09087,syn-user-0188,2025-09-28T06:26:38Z,10399.36,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09088,syn-user-0295,2026-01-09T10:14:50Z,16800.03,debit,Food,Food expense,LKR
SYN-LARGE-09089,syn-user-0242,2025-02-06T21:06:42Z,59956.96,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09090,syn-user-0054,2025-04-25T07:56:24Z,9786.72,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09091,syn-user-0273,2025-09-28T06:12:38Z,24804.61,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09092,syn-user-0052,2025-03-14T21:39:50Z,32044.42,debit,Education,Education expense,LKR
SYN-LARGE-09093,syn-user-0020,2025-06-22T21:21:04Z,22113.71,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09094,syn-user-0260,2025-12-22T14:11:53Z,10497.31,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09095,syn-user-0296,2025-08-20T20:46:48Z,28804.66,debit,Housing,Housing expense,LKR
SYN-LARGE-09096,syn-user-0253,2025-04-14T06:16:57Z,3279.20,debit,Travel,Travel expense,LKR
SYN-LARGE-09097,syn-user-0047,2025-05-12T19:46:43Z,3482.87,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09098,syn-user-0160,2025-11-22T10:13:52Z,56655.07,debit,Housing,Housing expense,LKR
SYN-LARGE-09099,syn-user-0073,2025-01-08T18:23:34Z,34963.52,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09100,syn-user-0193,2025-03-31T14:35:31Z,11374.99,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09101,syn-user-0269,2025-02-04T08:04:57Z,19008.96,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09102,syn-user-0146,2025-08-13T20:20:54Z,12023.82,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09103,syn-user-0250,2025-04-23T14:06:21Z,13035.78,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09104,syn-user-0215,2025-02-05T11:17:14Z,10618.32,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09105,syn-user-0077,2025-03-01T10:16:30Z,23324.78,debit,Education,Education expense,LKR
SYN-LARGE-09106,syn-user-0205,2025-02-28T12:45:02Z,28735.95,debit,Housing,Housing expense,LKR
SYN-LARGE-09107,syn-user-0021,2026-01-29T14:07:54Z,16100.66,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09108,syn-user-0230,2025-03-21T21:51:21Z,1982.37,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09109,syn-user-0135,2025-03-01T06:58:54Z,6682.45,debit,Transport,Transport expense,LKR
SYN-LARGE-09110,syn-user-0053,2026-02-16T10:08:39Z,41859.74,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09111,syn-user-0259,2025-04-14T13:13:56Z,21627.56,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09112,syn-user-0238,2025-01-16T07:13:41Z,35715.17,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09113,syn-user-0264,2025-07-29T15:12:02Z,7410.32,debit,Education,Education expense,LKR
SYN-LARGE-09114,syn-user-0211,2025-03-13T16:07:08Z,9669.73,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09115,syn-user-0294,2025-07-09T10:34:46Z,21268.97,debit,Debt,Debt expense,LKR
SYN-LARGE-09116,syn-user-0172,2025-06-20T13:07:24Z,25353.48,debit,Education,Education expense,LKR
SYN-LARGE-09117,syn-user-0021,2025-11-27T12:46:45Z,21011.21,debit,Education,Education expense,LKR
SYN-LARGE-09118,syn-user-0152,2025-10-01T17:46:25Z,23566.98,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09119,syn-user-0049,2025-03-10T19:38:53Z,64634.12,debit,Housing,Housing expense,LKR
SYN-LARGE-09120,syn-user-0179,2025-06-12T09:02:44Z,13418.40,debit,Transport,Transport expense,LKR
SYN-LARGE-09121,syn-user-0170,2025-04-19T09:21:24Z,172324.78,credit,Salary,Salary transaction,LKR
SYN-LARGE-09122,syn-user-0201,2025-08-30T20:48:06Z,30307.71,debit,Savings,Savings expense,LKR
SYN-LARGE-09123,syn-user-0109,2025-05-18T10:40:34Z,7390.80,credit,Gift,Gift transaction,LKR
SYN-LARGE-09124,syn-user-0267,2025-02-04T16:40:11Z,102878.95,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09125,syn-user-0130,2025-08-19T17:18:22Z,31373.91,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09126,syn-user-0023,2026-02-17T22:56:21Z,12641.56,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09127,syn-user-0264,2026-02-25T07:24:36Z,63020.71,debit,Savings,Savings expense,LKR
SYN-LARGE-09128,syn-user-0026,2025-06-06T22:34:38Z,44329.78,debit,Travel,Travel expense,LKR
SYN-LARGE-09129,syn-user-0297,2025-10-23T15:49:17Z,67451.34,debit,Savings,Savings expense,LKR
SYN-LARGE-09130,syn-user-0001,2025-07-22T07:36:40Z,20020.11,credit,Gift,Gift transaction,LKR
SYN-LARGE-09131,syn-user-0188,2025-11-02T10:06:36Z,30965.05,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09132,syn-user-0270,2025-10-21T21:29:31Z,13849.31,debit,Transport,Transport expense,LKR
SYN-LARGE-09133,syn-user-0100,2025-01-27T16:14:01Z,79468.91,debit,Travel,Travel expense,LKR
SYN-LARGE-09134,syn-user-0084,2025-10-24T20:28:03Z,11525.44,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09135,syn-user-0177,2025-03-14T13:34:19Z,8310.22,debit,Debt,Debt expense,LKR
SYN-LARGE-09136,syn-user-0052,2025-12-28T09:50:14Z,23929.63,debit,Education,Education expense,LKR
SYN-LARGE-09137,syn-user-0074,2025-07-11T17:33:48Z,3227.00,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09138,syn-user-0288,2025-09-18T06:19:48Z,63531.02,debit,Savings,Savings expense,LKR
SYN-LARGE-09139,syn-user-0041,2025-08-05T09:08:42Z,21846.38,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09140,syn-user-0058,2025-02-15T16:19:41Z,33765.53,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09141,syn-user-0140,2025-06-08T06:09:43Z,68475.77,debit,Travel,Travel expense,LKR
SYN-LARGE-09142,syn-user-0153,2026-01-23T08:24:53Z,3457.42,debit,Food,Food expense,LKR
SYN-LARGE-09143,syn-user-0274,2025-02-17T21:31:43Z,4989.28,debit,Education,Education expense,LKR
SYN-LARGE-09144,syn-user-0298,2026-01-16T16:06:45Z,62198.27,debit,Housing,Housing expense,LKR
SYN-LARGE-09145,syn-user-0156,2025-11-21T12:55:31Z,1301.85,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09146,syn-user-0089,2025-01-30T15:00:18Z,8275.20,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09147,syn-user-0156,2025-01-11T16:27:45Z,186263.58,credit,Salary,Salary transaction,LKR
SYN-LARGE-09148,syn-user-0106,2025-12-02T14:21:23Z,5879.32,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09149,syn-user-0017,2025-02-13T08:58:10Z,129122.26,credit,Salary,Salary transaction,LKR
SYN-LARGE-09150,syn-user-0271,2025-08-11T20:22:24Z,13408.05,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09151,syn-user-0151,2025-07-24T12:24:15Z,70124.65,debit,Travel,Travel expense,LKR
SYN-LARGE-09152,syn-user-0106,2026-01-26T22:47:06Z,44724.59,debit,Housing,Housing expense,LKR
SYN-LARGE-09153,syn-user-0209,2025-09-17T06:44:33Z,2671.00,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09154,syn-user-0242,2026-02-21T09:59:32Z,15911.54,credit,Gift,Gift transaction,LKR
SYN-LARGE-09155,syn-user-0241,2025-01-30T13:56:39Z,7931.05,debit,Transport,Transport expense,LKR
SYN-LARGE-09156,syn-user-0067,2025-05-17T13:05:19Z,21988.34,debit,Education,Education expense,LKR
SYN-LARGE-09157,syn-user-0199,2025-05-24T22:46:11Z,2411.89,credit,Gift,Gift transaction,LKR
SYN-LARGE-09158,syn-user-0122,2025-03-14T19:53:36Z,19877.56,debit,Savings,Savings expense,LKR
SYN-LARGE-09159,syn-user-0222,2025-11-17T20:43:52Z,12901.13,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09160,syn-user-0252,2025-04-20T14:55:56Z,6819.17,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09161,syn-user-0085,2025-11-06T10:19:00Z,127851.64,credit,Salary,Salary transaction,LKR
SYN-LARGE-09162,syn-user-0202,2025-02-06T15:25:01Z,51075.70,debit,Savings,Savings expense,LKR
SYN-LARGE-09163,syn-user-0184,2025-07-22T14:59:23Z,13804.62,debit,Transport,Transport expense,LKR
SYN-LARGE-09164,syn-user-0014,2025-07-07T22:10:24Z,18911.47,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09165,syn-user-0043,2025-08-08T13:40:48Z,7992.48,debit,Food,Food expense,LKR
SYN-LARGE-09166,syn-user-0268,2025-12-12T07:11:20Z,11825.54,debit,Transport,Transport expense,LKR
SYN-LARGE-09167,syn-user-0201,2025-03-28T19:03:19Z,8834.71,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09168,syn-user-0153,2025-01-30T10:44:43Z,3101.38,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09169,syn-user-0214,2025-06-11T18:03:16Z,3039.67,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09170,syn-user-0207,2025-06-02T15:29:57Z,38618.09,debit,Housing,Housing expense,LKR
SYN-LARGE-09171,syn-user-0202,2025-07-18T17:49:45Z,63201.33,debit,Housing,Housing expense,LKR
SYN-LARGE-09172,syn-user-0112,2025-02-06T22:13:29Z,32383.13,debit,Debt,Debt expense,LKR
SYN-LARGE-09173,syn-user-0146,2025-09-02T21:30:46Z,35742.50,debit,Debt,Debt expense,LKR
SYN-LARGE-09174,syn-user-0247,2026-02-08T14:10:30Z,37520.12,credit,Gift,Gift transaction,LKR
SYN-LARGE-09175,syn-user-0262,2025-06-09T21:40:26Z,7404.09,debit,Food,Food expense,LKR
SYN-LARGE-09176,syn-user-0055,2025-03-10T09:10:17Z,15582.02,debit,Travel,Travel expense,LKR
SYN-LARGE-09177,syn-user-0299,2025-11-10T15:42:53Z,43156.41,debit,Travel,Travel expense,LKR
SYN-LARGE-09178,syn-user-0259,2025-02-07T07:26:45Z,5018.65,credit,Refund,Refund transaction,LKR
SYN-LARGE-09179,syn-user-0283,2025-03-04T08:46:00Z,11062.60,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09180,syn-user-0151,2025-01-19T12:09:20Z,33497.06,debit,Education,Education expense,LKR
SYN-LARGE-09181,syn-user-0267,2025-07-21T06:24:54Z,11837.46,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09182,syn-user-0082,2025-05-22T18:39:12Z,11075.02,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09183,syn-user-0275,2026-01-14T11:01:21Z,4246.87,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09184,syn-user-0135,2025-02-26T21:32:26Z,8281.39,debit,Transport,Transport expense,LKR
SYN-LARGE-09185,syn-user-0154,2025-08-26T18:08:58Z,23338.54,debit,Housing,Housing expense,LKR
SYN-LARGE-09186,syn-user-0009,2026-01-17T10:31:01Z,27206.94,credit,Freelance,Freelance transaction,LKR
SYN-LARGE-09187,syn-user-0205,2025-07-10T12:51:30Z,46985.47,debit,Savings,Savings expense,LKR
SYN-LARGE-09188,syn-user-0277,2025-10-31T12:20:18Z,20997.01,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09189,syn-user-0116,2025-07-07T06:19:23Z,7067.05,debit,Food,Food expense,LKR
SYN-LARGE-09190,syn-user-0280,2026-02-14T17:53:38Z,7352.65,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09191,syn-user-0187,2025-03-12T07:03:17Z,33958.49,debit,Housing,Housing expense,LKR
SYN-LARGE-09192,syn-user-0162,2026-02-08T18:41:24Z,47481.39,credit,Gift,Gift transaction,LKR
SYN-LARGE-09193,syn-user-0209,2025-01-07T16:36:10Z,6851.66,debit,Travel,Travel expense,LKR
SYN-LARGE-09194,syn-user-0134,2025-04-19T16:33:40Z,42792.61,debit,Savings,Savings expense,LKR
SYN-LARGE-09195,syn-user-0262,2025-05-07T07:10:07Z,83521.13,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09196,syn-user-0055,2025-07-30T07:10:52Z,12668.93,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09197,syn-user-0276,2025-11-08T11:33:56Z,37674.51,credit,Other Income,Other Income transaction,LKR
SYN-LARGE-09198,syn-user-0048,2025-05-12T17:56:27Z,19238.88,debit,Debt,Debt expense,LKR
SYN-LARGE-09199,syn-user-0049,2026-02-28T17:16:43Z,12603.88,debit,Travel,Travel expense,LKR
SYN-LARGE-09200,syn-user-0283,2025-12-24T08:20:15Z,24291.78,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09201,syn-user-0286,2025-04-23T15:18:37Z,12270.01,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09202,syn-user-0101,2025-05-25T13:18:41Z,5648.63,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09203,syn-user-0073,2025-08-09T14:51:21Z,22342.77,debit,Education,Education expense,LKR
SYN-LARGE-09204,syn-user-0203,2025-08-11T16:59:22Z,5723.29,debit,Food,Food expense,LKR
SYN-LARGE-09205,syn-user-0205,2025-10-15T18:19:42Z,27680.69,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09206,syn-user-0030,2025-07-09T19:01:48Z,34123.64,debit,Education,Education expense,LKR
SYN-LARGE-09207,syn-user-0039,2025-08-30T18:54:06Z,10626.78,debit,Transport,Transport expense,LKR
SYN-LARGE-09208,syn-user-0146,2026-01-19T15:58:34Z,1973.89,debit,Utilities,Utilities expense,LKR
SYN-LARGE-09209,syn-user-0015,2025-03-18T10:57:31Z,29497.42,debit,Education,Education expense,LKR
SYN-LARGE-09210,syn-user-0104,2025-01-07T19:39:50Z,13516.27,credit,Refund,Refund transaction,LKR
SYN-LARGE-09211,syn-user-0300,2025-06-06T10:06:30Z,36025.98,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09212,syn-user-0150,2025-07-10T14:12:51Z,25547.92,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09213,syn-user-0284,2025-08-05T06:42:25Z,18662.51,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09214,syn-user-0268,2025-05-21T17:22:47Z,40516.84,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09215,syn-user-0233,2025-04-11T19:45:28Z,11558.10,debit,Food,Food expense,LKR
SYN-LARGE-09216,syn-user-0296,2025-11-01T22:05:22Z,19652.24,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09217,syn-user-0218,2025-02-12T13:54:10Z,91909.66,credit,Salary,Salary transaction,LKR
SYN-LARGE-09218,syn-user-0247,2025-07-26T15:49:38Z,171316.09,credit,Salary,Salary transaction,LKR
SYN-LARGE-09219,syn-user-0256,2025-04-16T22:29:43Z,21660.60,debit,Debt,Debt expense,LKR
SYN-LARGE-09220,syn-user-0197,2025-07-07T21:06:34Z,9569.22,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09221,syn-user-0042,2025-12-12T14:02:37Z,43713.36,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09222,syn-user-0222,2025-02-25T20:49:40Z,40957.49,debit,Debt,Debt expense,LKR
SYN-LARGE-09223,syn-user-0177,2025-02-28T12:52:51Z,10165.92,credit,Investment Income,Investment Income transaction,LKR
SYN-LARGE-09224,syn-user-0145,2026-02-25T09:02:37Z,2446.03,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09225,syn-user-0052,2025-07-16T19:39:26Z,7349.59,debit,Transport,Transport expense,LKR
SYN-LARGE-09226,syn-user-0246,2025-03-25T22:44:53Z,31738.32,debit,Education,Education expense,LKR
SYN-LARGE-09227,syn-user-0123,2025-04-20T12:31:12Z,9709.04,credit,Gift,Gift transaction,LKR
SYN-LARGE-09228,syn-user-0034,2025-10-17T12:26:37Z,18165.92,debit,Travel,Travel expense,LKR
SYN-LARGE-09229,syn-user-0257,2025-02-06T21:35:44Z,20100.12,debit,Housing,Housing expense,LKR
SYN-LARGE-09230,syn-user-0230,2025-03-22T19:37:05Z,27779.58,debit,Food,Food expense,LKR
SYN-LARGE-09231,syn-user-0155,2026-01-06T12:43:49Z,21426.50,debit,Housing,Housing expense,LKR
SYN-LARGE-09232,syn-user-0131,2025-12-18T18:17:24Z,24961.54,debit,Food,Food expense,LKR
SYN-LARGE-09233,syn-user-0014,2025-09-07T19:40:44Z,3047.17,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09234,syn-user-0202,2025-06-27T12:03:02Z,31851.77,debit,Travel,Travel expense,LKR
SYN-LARGE-09235,syn-user-0134,2025-06-17T22:56:25Z,49596.70,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09236,syn-user-0274,2026-02-14T10:55:47Z,3525.49,debit,Transport,Transport expense,LKR
SYN-LARGE-09237,syn-user-0027,2025-01-10T21:41:28Z,32781.86,debit,Shopping,Shopping expense,LKR
SYN-LARGE-09238,syn-user-0157,2025-11-25T07:05:32Z,17875.16,credit,Bonus,Bonus transaction,LKR
SYN-LARGE-09239,syn-user-0002,2025-04-18T18:46:59Z,1517.22,debit,Transport,Transport expense,LKR
SYN-LARGE-09240,syn-user-0282,2025-08-28T21:01:17Z,2413.63,debit,Transport,Transport expense,LKR
SYN-LARGE-09241,syn-user-0220,2025-08-02T06:42:51Z,26038.75,debit,Education,Education expense,LKR
SYN-LARGE-09242,syn-user-0286,2025-03-03T09:05:27Z,18981.17,debit,Debt,Debt expense,LKR
SYN-LARGE-09243,syn-user-0248,2025-02-25T16:32:14Z,133242.32,credit,Salary,Salary transaction,LKR
SYN-LARGE-09244,syn-user-0204,2026-02-17T09:26:42Z,25423.77,debit,Debt,Debt expense,LKR
SYN-LARGE-09245,syn-user-0213,2025-07-03T13:27:51Z,12632.69,debit,Savings,Savings expense,LKR
SYN-LARGE-09246,syn-user-0209,2025-12-26T07:34:24Z,48031.04,credit,Gift,Gift transaction,LKR
SYN-LARGE-09247,syn-user-0033,2025-12-17T06:45:44Z,125095.41,credit,Salary,Salary transaction,LKR
SYN-LARGE-09248,syn-user-0187,2025-01-13T14:31:35Z,25080.10,debit,Entertainment,Entertainment expense,LKR
SYN-LARGE-09249,syn-user-0100,2025-05-31T18:00:48Z,20376.36,debit,Food,Food expense,LKR
SYN-LARGE-09250,syn-user-0286,2025-03-16T20:36:44Z,12777.56,debit,Education,Education expense,LKR
SYN-LARGE-09251,syn-user-0155,2025-04-17T20:52:23Z,17721.64,debit,Healthcare,Healthcare expense,LKR
SYN-LARGE-09252,syn-user-0193,2025-08-08T18:11:05Z,23778.30,debit,Food,Food expense,LKR
SYN-LARGE-09253,syn-user-0114,2025-03-29T11:39:23Z,7753.70,debit,Utilities,Utilities expense,LKR
